Site,Lat,Lon,Conc,model,vna_ozone,evna_ozone,avna_ozone,ds_ozone,ROW,COL,Period
120350004,29.48908300000002,-81.27683299999994,37.0,33.75527936666667,35.3068322079682,36.17943954099436,35.96504079324563,35.294959999999996,58.0,341.0,DJF
120350004,29.489082999999997,-81.276833,41.333333333333336,49.51248866666666,40.296256240265556,39.93769887420848,39.58272166324215,40.90988333333333,58.0,341.0,JJA
120350004,29.489082999999972,-81.27683299999991,39.2967032967033,40.41780226373626,38.58667302541818,39.0922948240797,38.796408013368385,38.040542857142846,58.0,341.0,SON
120350004,29.48908299999996,-81.27683299999991,38.8503937007874,39.273648181102374,37.89267518892672,38.444159121782164,38.164729787349174,37.527539370078735,58.0,341.0,Annual
120350004,29.48908300000002,-81.27683299999994,38.583333333333336,43.79580649999999,37.822463313747555,37.699984559827755,37.18802658155072,37.596599999999995,58.0,341.0,Apr - Sep
120350004,29.489083,-81.276833,55.9,54.6395805,53.07145952122094,53.82635545623648,53.6819271353393,52.46448,58.0,341.0,top - 10
120550003,27.188889000000014,-81.34055600000009,39.28735632183908,36.06427311494254,38.92854550010002,41.23639584279774,40.76028753364226,38.44134712643679,37.0,344.0,DJF
120550003,27.188889000000014,-81.34055600000009,46.86813186813187,43.710786153846165,46.549364745976106,47.86099946711946,47.51851678716606,44.94284615384615,37.0,344.0,MAM
120550003,27.188889000000014,-81.34055600000009,29.406976744186046,35.670120220930244,31.341279337516763,30.60473242199048,29.59952984673638,28.840005813953514,37.0,344.0,JJA
120550003,27.188889000000014,-81.34055600000009,34.98876404494382,38.03017295505618,37.18854636213549,37.43507261881674,37.18584570836406,35.19678539325842,37.0,344.0,SON
120550003,27.188888999999882,-81.34055599999945,37.75070821529745,38.435096410764864,38.60596685452982,39.395597283844594,38.88223761451196,36.96020000000001,37.0,344.0,Annual
120550003,27.188889000000014,-81.3405559999997,35.451977401129945,38.630314050847424,36.53290011036779,36.59000470979,35.89793282667067,34.40562372881354,37.0,344.0,Apr - Sep
120550003,27.188888999999996,-81.340556,62.0,51.9824439,59.43150639428211,59.951412259592395,59.57352811014643,56.549040000000005,37.0,344.0,top - 10
120570081,27.74003300000003,-82.46514600000019,39.57954545454545,33.05731780681819,36.413978000777284,36.289265240387515,36.262864759031906,36.710873863636365,41.0,334.0,DJF
120570081,27.74003300000003,-82.4651460000002,50.65217391304348,46.25189659782608,48.83125508494479,48.05817702899314,48.08217721900669,48.557131521739144,41.0,334.0,MAM
120570081,27.74003300000003,-82.4651460000002,35.8021978021978,42.507878879120874,35.49485896022684,35.42287084704737,35.3293102789042,34.61399010989011,41.0,334.0,JJA
120570081,27.74003300000003,-82.4651460000002,40.94505494505494,40.25730426373628,37.8494530883384,37.84962068884341,37.784657478391374,38.0392956043956,41.0,334.0,SON
120570081,27.740033000000036,-82.46514599999958,41.78729281767956,40.59627104972375,39.69955228812917,39.454708170131305,39.41453996921912,39.52834806629832,41.0,334.0,Annual
120570081,27.740033000000036,-82.46514600000033,41.61538461538461,44.26100198351649,40.38719192375396,40.142275638604026,40.100551250068456,39.75987527472527,41.0,334.0,Apr - Sep
120570081,27.740033000000004,-82.465146,73.4,60.8070541,67.78158673409786,67.2815261574055,67.14394407965551,68.23465999999999,41.0,334.0,top - 10
120571035,27.928056000000016,-82.45472200000015,34.50574712643678,32.4823326091954,38.399698552308735,37.44101803270821,37.53670024873893,36.86386436781609,42.0,334.0,DJF
120571035,27.92805600000002,-82.45472200000016,47.855555555555554,47.53679192222223,51.00203416725036,50.858647168824255,50.92672748569037,49.845401111111116,42.0,334.0,MAM
120571035,27.928056000000016,-82.45472200000016,34.92045454545455,44.3464550568182,37.44994376847192,37.79818273014607,37.821008182275655,36.273976136363615,42.0,334.0,JJA
120571035,27.928056000000023,-82.45472200000016,36.05494505494506,40.19033108791211,40.187873243639146,39.676849380395204,39.664256958605726,38.01068681318683,42.0,334.0,SON
120571035,27.928056000000044,-82.45472199999953,38.37921348314607,41.19124265168539,41.80800102780921,41.492921876147754,41.53593960288147,40.29304691011238,42.0,334.0,Annual
120571035,27.92805600000003,-82.45472200000027,39.764044943820224,45.80490370786516,42.63592925242193,42.7314888403288,42.772620230526336,41.327956179775256,42.0,334.0,Apr - Sep
120571035,27.928056000000005,-82.45472199999999,69.7,59.4988286,69.24649158674931,70.01327704979849,69.83477238482354,67.7812,42.0,334.0,top - 10
120571065,27.89222199999996,-82.53861099999996,37.75581395348837,33.124849662790695,35.7326888695931,35.878242154049936,35.82628781992887,35.73073255813953,42.0,333.0,DJF
120571065,27.89222199999996,-82.53861099999996,51.168539325842694,48.190291314606746,48.40345962801952,49.644394653219166,49.45811744955772,48.57260449438202,42.0,333.0,MAM
120571065,27.89222199999996,-82.53861099999996,38.79120879120879,44.00806605494507,34.755787410180304,35.840523538273885,35.74026578174308,34.84356813186813,42.0,333.0,JJA
120571065,27.89222199999996,-82.53861099999996,40.56043956043956,40.605512692307684,36.66683071569392,36.88822594866762,36.86716300799579,37.071413186813196,42.0,333.0,SON
120571065,27.892222000000217,-82.53861099999996,42.07843137254902,41.56164891876752,38.88060896115772,39.55797241651671,39.46809306832145,39.04780980392156,42.0,333.0,Annual
120571065,27.892222000000036,-82.53861099999996,43.357541899441344,45.86745461452516,39.61934877327209,40.73889193203615,40.60497673089685,39.74215251396649,42.0,333.0,Apr - Sep
120571065,27.892221999999997,-82.53861099999999,72.6,61.3193413,66.02407506907664,69.94842194693135,69.35691158426097,66.07474,42.0,333.0,top - 10
120573002,27.96565000000005,-82.23040000000013,39.52325581395349,33.755348186046504,36.632200274323445,36.73345524498696,36.6828664446709,36.418402325581404,43.0,335.0,DJF
120573002,27.96565000000005,-82.23040000000015,52.45652173913044,48.800169532608706,49.227798619535086,50.40007224239581,50.311238546084404,49.009509782608696,43.0,335.0,MAM
120573002,27.96565000000005,-82.23040000000015,39.16304347826087,46.96223710869567,35.46517187086867,37.451135648947364,37.878218102345926,35.056509782608714,43.0,335.0,JJA
120573002,27.96565000000005,-82.23040000000013,39.831460674157306,40.76246432584268,36.9522736291645,37.307347642534594,37.31097232730482,36.11062134831462,43.0,335.0,SON
120573002,27.965650000000082,-82.23040000000032,42.82172701949861,42.73248100278555,39.64031994903792,40.56195603693044,40.63741800286186,39.21978189415043,43.0,335.0,Annual
120573002,27.96565000000007,-82.23040000000026,43.591160220994475,47.56535541988952,40.22176230180792,41.81352737762281,42.012573333017414,39.77951160220995,43.0,335.0,Apr - Sep
120573002,27.965650000000004,-82.23040000000002,73.2,63.6830184,65.30597451274163,69.84426247367676,69.55501309084426,65.01048,43.0,335.0,top - 10
120590004,30.848610999999934,-85.603889,36.241379310344826,33.10777606896552,35.168884087837704,35.26037511256439,35.15811922848922,34.29160114942526,66.0,304.0,DJF
120590004,30.84861099999993,-85.603889,45.05494505494506,43.66858908791207,44.111910801918675,44.57115323263725,44.547464646857584,43.64145934065934,66.0,304.0,MAM
120590004,30.848610999999934,-85.603889,42.561797752808985,48.631284865168524,43.92055102982934,43.75732346310856,43.44558438267947,42.16090786516855,66.0,304.0,JJA
120590004,30.84861099999993,-85.603889,39.42857142857143,41.34647974725275,39.924267459262516,39.79483559242753,39.757342668079296,39.23616043956044,66.0,304.0,SON
120590004,30.848610999999956,-85.60388900000083,40.86312849162011,41.74562048882678,40.82657591917369,40.89206538014151,40.77416438155389,39.88143435754189,66.0,304.0,Annual
120590004,30.84861100000003,-85.603889,43.374301675977655,46.90144113407821,43.944535352520006,43.947581145758825,43.77965752361188,42.64506703910613,66.0,304.0,Apr - Sep
120590004,30.848611,-85.603889,63.8,56.64261749999999,61.693748637033195,62.10063515058713,61.86998270458364,59.983529999999995,66.0,304.0,top - 10
120619991,27.84920000000006,-80.4553999999999,41.607142857142854,36.419312797619035,40.51405147293841,42.11077753395381,41.80358158889942,41.783965476190474,44.0,350.0,DJF
120619991,27.84920000000006,-80.4553999999999,47.035714285714285,41.29916107142856,46.925071558925,46.88900928163285,46.784286695187646,47.43556428571427,44.0,350.0,MAM
120619991,27.849200000000064,-80.45539999999988,32.89772727272727,36.482331045454536,32.551779463997015,31.840470865713073,31.2971227424316,33.508955681818186,44.0,350.0,JJA
120619991,27.849200000000064,-80.45539999999988,39.58620689655172,37.82768093103447,37.90567629376986,38.180680349407794,37.92624874626322,38.97634252873563,44.0,350.0,SON
120619991,27.849199999999964,-80.45539999999974,40.18950437317784,37.98777019825077,39.37969902351673,39.649162446328,39.344348041172566,40.332858309037874,44.0,350.0,Annual
120619991,27.84920000000002,-80.45540000000022,36.888888888888886,37.557385157894736,36.699291347293574,36.04681232387258,35.65318108932719,37.435378362573076,44.0,350.0,Apr - Sep
120619991,27.849200000000003,-80.45540000000001,62.9,50.21054590000001,63.38821629844434,62.7144047075311,62.72235321493737,62.65401999999999,44.0,350.0,top - 10
120690002,28.525000000000045,-81.72333299999993,36.80681818181818,34.9316215,37.3712125312856,40.02016028237376,39.49931000969903,38.29055,49.0,339.0,DJF
120690002,28.525000000000045,-81.72333299999993,49.73626373626374,50.147770747252736,49.90203599925778,51.9565442902838,51.746472838934594,50.70575824175823,49.0,339.0,MAM
120690002,28.525000000000045,-81.72333299999993,35.49425287356322,46.13175818390803,36.68857860759576,37.96055728241324,36.882934621893185,37.438248275862065,49.0,339.0,JJA
120690002,28.525000000000045,-81.72333299999993,37.72527472527472,41.216800648351644,37.83030915436699,39.52025228367934,39.345244172783225,38.40745164835164,49.0,339.0,SON
120690002,28.52499999999981,-81.72333300000071,40.016806722689076,43.14179734173669,40.516012466649336,42.43342038277168,41.94426005889231,41.27730560224089,49.0,339.0,Annual
120690002,28.524999999999977,-81.72333299999993,40.837078651685395,47.95326894382022,41.5352401717215,43.096022204970886,42.479156763693894,42.31022471910112,49.0,339.0,Apr - Sep
120690002,28.525,-81.72333300000001,68.7,65.54729569999999,65.67558586775597,71.05995711269264,70.50393195015413,66.95700000000001,49.0,339.0,top - 10
120712002,26.547861000000005,-81.97999999999982,39.51764705882353,33.89529503529411,37.94375440112508,37.0256731824297,36.980678679719716,38.49132000000001,30.0,340.0,DJF
120712002,26.547861000000008,-81.9799999999998,45.54347826086956,41.14293053260871,43.84536675504883,43.84414707471388,43.84364058280819,44.736858695652174,30.0,340.0,MAM
120712002,26.547861000000008,-81.9799999999998,30.640449438202246,34.83899995505618,29.24443993068667,28.530223506791828,28.132830077486037,29.886083146067424,30.0,340.0,JJA
120712002,26.547861000000008,-81.9799999999998,36.81111111111111,38.098605011111104,35.99092380566572,34.89562742121917,34.72527393198321,35.95655888888889,30.0,340.0,SON
120712002,26.547860999999887,-81.97999999999962,38.17134831460674,37.06684026404496,36.800368432306605,36.125393571332594,35.972104360026044,37.313216011235966,30.0,340.0,Annual
120712002,26.547861000000008,-81.97999999999969,35.75,37.173460044444475,34.23952494923594,33.729434201648814,33.513439972106625,34.9199938888889,30.0,340.0,Apr - Sep
120712002,26.547861000000005,-81.98,62.5,52.0974506,59.82904704819731,58.19151573162401,58.38154009518439,60.083330000000004,30.0,340.0,top - 10
120713002,26.448888999999976,-81.93944399999988,37.90909090909091,34.76098430681817,38.90527789613603,39.93103928601002,39.80380151869564,39.435969318181805,29.0,340.0,DJF
120713002,26.44888899999997,-81.93944399999987,43.92391304347826,41.03707396739131,45.01261428641915,45.025571495445895,44.853863953333125,45.45071304347825,29.0,340.0,MAM
120713002,26.44888899999997,-81.93944399999987,29.186813186813186,35.953928043956054,30.061624559103016,31.009778043844424,31.00316114292507,31.214085714285705,29.0,340.0,JJA
120713002,26.44888899999997,-81.93944399999987,36.07692307692308,39.57917039560439,36.55694193769104,38.071830433081516,38.09856782933092,37.27086703296703,29.0,340.0,SON
120713002,26.44888899999996,-81.9394439999997,36.78453038674033,37.8670977403315,37.64396276358782,38.515774602624745,38.44626340836233,38.35348508287294,29.0,340.0,Annual
120713002,26.448888999999944,-81.93944399999975,34.18131868131868,37.87355554945056,35.16018902147896,35.84174330286147,35.78252553556038,36.00102912087911,29.0,340.0,Apr - Sep
120713002,26.448889,-81.939444,60.5,54.126562,61.322399538994624,63.56493638068654,63.12504851074061,61.79402,29.0,340.0,top - 10
120730012,30.43972200000004,-84.34638900000007,34.42696629213483,31.87816510112359,35.46049692951358,33.7126574985548,33.75837501716404,35.1317213483146,63.0,315.0,DJF
120730012,30.43972200000004,-84.34638900000007,45.57954545454545,44.189831295454546,46.008915800270785,45.67646398473162,45.55286305950148,45.47087386363634,63.0,315.0,MAM
120730012,30.43972200000004,-84.34638900000009,42.0,48.9326052197802,41.035734811385865,42.118349013967254,41.94736285231734,40.41476153846155,63.0,315.0,JJA
120730012,30.43972200000004,-84.34638900000007,39.68539325842696,41.195844067415734,38.249944084965925,37.704882297497036,37.59760318217989,38.195522471910095,63.0,315.0,SON
120730012,30.439721999999843,-84.34638899999939,40.417366946778714,41.58307855742297,40.1772148698841,39.79960681449861,39.71020736285329,39.79077002801119,63.0,315.0,Annual
120730012,30.439722000000053,-84.34638900000017,43.47191011235955,47.63155551685395,42.580571222545395,43.140176414058935,42.990746811150345,42.1510808988764,63.0,315.0,Apr - Sep
120730012,30.439722,-84.34638900000002,65.6,57.59772690000001,64.25521865735226,65.9634972860867,65.5005582524899,62.827189999999995,63.0,315.0,top - 10
120730013,30.48444400000003,-84.19944399999991,35.06741573033708,33.531866629213496,34.97253662301227,36.37822713933042,36.180159726785284,35.243487640449445,64.0,316.0,DJF
120730013,30.484444000000032,-84.19944399999991,45.714285714285715,45.24032417582416,45.27556072022276,47.17184305361413,46.92425146972201,45.580989010989,64.0,316.0,MAM
120730013,30.484444000000018,-84.19944399999991,41.975903614457835,49.99253479518073,41.74844855008054,43.91795636039427,44.00646799299216,41.64537469879517,64.0,316.0,JJA
120730013,30.484444000000032,-84.19944399999991,38.06666666666667,41.73496926666666,39.32721385524327,39.95722902220031,39.950201599373614,38.930402222222234,64.0,316.0,SON
120730013,30.48444399999985,-84.19944400000068,40.20113314447592,42.51199221529747,40.33201773829164,41.84600828099162,41.7512637019563,40.35366203966011,64.0,316.0,Annual
120730013,30.484443999999996,-84.19944399999989,42.99418604651163,48.28140519186047,43.09026578994749,44.86056083271403,44.85036346925622,43.102004651162765,64.0,316.0,Apr - Sep
120730013,30.484444000000003,-84.19944399999999,65.5,59.1036464,63.31141038453427,65.23435375566402,64.72017797985401,62.206,64.0,316.0,top - 10
120779991,30.110300000000006,-84.99030000000013,35.629629629629626,33.18538376543209,35.73786341114646,35.99767738055196,35.8597126976184,34.82798148148147,59.0,310.0,DJF
120779991,30.11029999999999,-84.99030000000015,42.45454545454545,40.204771988636374,44.72525820075078,42.698507602429885,42.7580352863256,42.56115454545455,59.0,310.0,MAM
120779991,30.110300000000016,-84.99030000000012,34.81578947368421,40.69748626315788,39.566178371871416,35.690968639472175,34.632456077867126,37.03709736842103,59.0,310.0,JJA
120779991,30.110300000000013,-84.99030000000012,38.80769230769231,40.166447807692315,40.291130501844314,38.86040821269787,38.65576591363409,37.36092948717949,59.0,310.0,SON
120779991,30.110300000000134,-84.99030000000042,38.06501547987616,38.55116998452015,40.18677211571208,38.442433418045994,38.12557348880836,38.0663157894737,59.0,310.0,Annual
120779991,30.110299999999988,-84.99029999999989,38.717791411042946,41.59989968711658,42.2805793777944,39.341308527415954,38.79853175989841,39.8220153374233,59.0,310.0,Apr - Sep
120779991,30.110300000000002,-84.99030000000002,59.5,52.04236099999999,61.44735199862068,57.921987568057865,58.05725079920593,57.810289999999995,59.0,310.0,top - 10
120813002,27.63277799999998,-82.54611099999991,35.98809523809524,33.75528183333331,36.72974497391264,37.17840911213524,37.10787060360166,37.637346428571426,39.0,333.0,DJF
120813002,27.632777999999988,-82.5461109999999,46.55172413793103,44.18011063218391,47.05882286019799,46.784621671273015,46.69001732336457,48.61582413793104,39.0,333.0,MAM
120813002,27.632777999999988,-82.5461109999999,32.42045454545455,38.82044289772727,32.693557588038296,32.01888169547556,31.675148839667372,34.64860227272727,39.0,333.0,JJA
120813002,27.63277799999997,-82.54611099999993,35.34177215189873,38.95640982278481,36.44245039994522,36.63994969808653,36.59163741131682,37.89503670886075,39.0,333.0,SON
120813002,27.632777999999995,-82.54611099999973,37.62721893491124,38.97298417159764,38.27042253251164,38.18185226677753,38.03918666041426,39.74526242603548,39.0,333.0,Annual
120813002,27.632778000000066,-82.54611099999978,37.343023255813954,40.86625984883722,37.79627934917744,37.28488763935641,37.03941534745357,39.619063372092995,39.0,333.0,Apr - Sep
120813002,27.632777999999995,-82.546111,68.1,57.59730199999999,66.39532983349109,66.13976178099674,66.01766982049233,68.72963000000001,39.0,333.0,top - 10
120814012,27.480555999999986,-82.61888900000008,37.25925925925926,33.665401691358014,36.053368510342395,36.0441338084131,36.020875226787766,38.35334938271606,38.0,333.0,DJF
120814012,27.480555999999982,-82.61888900000011,46.83516483516483,43.90121187912088,45.78896983024262,45.62124107245081,45.50122507636739,47.837447252747275,38.0,333.0,MAM
120814012,27.480555999999982,-82.6188890000001,31.738636363636363,37.59930730681819,31.00634694138712,30.88822660129027,30.696121651822605,32.945326136363626,38.0,333.0,JJA
120814012,27.480555999999982,-82.61888900000011,37.37362637362637,39.674741923076915,35.68202039052541,36.09320571284079,36.05502829138818,38.344235164835176,38.0,333.0,SON
120814012,27.48055600000024,-82.6188890000004,38.38746438746439,38.863385686609654,37.21578772156607,37.24716078876505,37.1526172512705,39.453968945868915,38.0,333.0,Annual
120814012,27.480556000000057,-82.61888899999981,37.348314606741575,40.25854846629212,36.500593563867284,36.37953985859811,36.191785150777186,38.44491910112361,38.0,333.0,Apr - Sep
120814012,27.480556,-82.61888899999998,67.8,58.58032330000001,65.09444383994403,65.78217420034764,65.63063355407397,68.13011999999999,38.0,333.0,top - 10
120814013,27.44944400000001,-82.52222199999986,34.367816091954026,33.17836003448276,37.83180320089586,37.56639716553553,37.58207054438809,38.075490804597685,38.0,334.0,DJF
120814013,27.449444000000007,-82.52222199999984,44.88636363636363,44.61227623863636,47.84279430844635,48.066008134736926,48.071284566056995,48.047667045454524,38.0,334.0,MAM
120814013,27.44944400000002,-82.52222199999996,29.557377049180328,39.75921267213116,33.333988777588466,33.73823799371729,33.74195313742096,33.459080327868854,38.0,334.0,JJA
120814013,27.449444000000017,-82.52222199999987,34.71951219512195,39.93360729268295,38.75730953362117,38.31187189104429,38.270980065766324,38.882803658536595,38.0,334.0,SON
120814013,27.449443999999904,-82.52222199999967,36.44654088050314,39.34674655031446,39.97800463777059,39.929846798556085,39.92576316336572,40.1577238993711,38.0,334.0,Annual
120814013,27.44944399999995,-82.52222199999976,36.4468085106383,42.60952452482269,39.93616845143175,40.29395335649745,40.30668159730229,40.197314893617,38.0,334.0,Apr - Sep
120814013,27.449444,-82.52222200000001,65.1,58.66940830000001,67.3571719238755,68.0452582194092,67.96935329060273,67.38783,38.0,334.0,top - 10
120830003,29.170278000000042,-82.10083300000015,37.8433734939759,33.814339867469904,35.519985313947856,36.500825519426314,36.369070058592506,36.35645662650604,54.0,335.0,DJF
120830003,29.170278000000042,-82.10083300000018,50.637362637362635,46.77532620879119,47.77698788109864,48.2140174857088,48.116870368169714,48.13907252747251,54.0,335.0,MAM
120830003,29.170278000000042,-82.10083300000015,38.39506172839506,45.60080727160494,38.03560694111952,38.490181949428724,38.36506414275373,38.09122345679013,54.0,335.0,JJA
120830003,29.170278000000042,-82.10083300000015,36.98795180722892,40.2723928313253,35.87267425251381,36.514350475892776,36.449772440307676,36.82616506024095,54.0,335.0,SON
120830003,29.170277999999787,-82.10083300000035,41.210059171597635,41.714257065088745,39.509410661026564,40.13443768258791,40.03008676471957,40.05977011834324,54.0,335.0,Annual
120830003,29.170277999999964,-82.10083300000029,43.10526315789474,46.38246986549706,41.82349878927646,42.184571525054686,42.089112079876,41.91348011695906,54.0,335.0,Apr - Sep
120830003,29.170278000000003,-82.10083299999998,68.7,59.396745599999996,63.92718120255658,64.25671966696699,64.317268528434,63.89555,54.0,335.0,top - 10
120830004,29.19250000000006,-82.17333299999994,33.548780487804876,31.994969439024395,36.89201324902637,35.23465800011282,35.391693633120575,36.75753780487805,54.0,334.0,DJF
120830004,29.19250000000006,-82.17333299999994,47.46987951807229,46.41382730120483,50.80889465456839,50.5082315636419,50.43743619548111,50.05376987951808,54.0,334.0,MAM
120830004,29.192500000000063,-82.17333299999991,36.97826086956522,44.0652671847826,37.2794850376816,36.66152881083036,36.48152348922886,37.225760869565214,54.0,334.0,JJA
120830004,29.192500000000063,-82.17333299999991,35.065934065934066,39.162249208791195,37.409561643484174,36.182953804892,36.10921643429029,37.600960439560446,54.0,334.0,SON
120830004,29.19249999999992,-82.17333299999966,38.172413793103445,40.499150629310336,40.44904044762385,39.5026856972215,39.45593373181115,40.27309885057474,54.0,334.0,Annual
120830004,29.192500000000084,-82.17333300000023,41.050561797752806,45.51517215730337,42.36251636207619,41.950587868185096,41.7980863398521,42.01328370786517,54.0,334.0,Apr - Sep
120830004,29.192500000000003,-82.17333299999999,64.7,59.30417739999999,66.26277561244505,67.7868001343328,67.21921531069563,64.95128,54.0,334.0,top - 10
120850007,27.172458000000002,-80.24068900000015,40.27272727272727,33.922606829545465,39.698036480126206,38.861944181840755,38.924855192654945,40.225061363636364,38.0,353.0,DJF
120850007,27.172458000000002,-80.24068900000015,47.395604395604394,40.63260901098901,46.219910558875796,45.75045541394961,45.735863313738506,46.11906373626373,38.0,353.0,MAM
120850007,27.172458000000002,-80.24068900000015,31.01123595505618,35.10167986516853,30.302517492351768,30.51132107801903,30.388748184166257,31.066786516853927,38.0,353.0,JJA
120850007,27.172458000000002,-80.24068900000015,36.422222222222224,35.265059399999984,36.761387023695484,35.657572603703365,35.58321211941339,37.3791988888889,38.0,353.0,SON
120850007,27.17245799999986,-80.2406889999994,38.812849162011176,36.25883149441344,38.28180994430364,37.731373298738546,37.69396228391578,38.731039385474844,38.0,353.0,Annual
120850007,27.172458000000002,-80.24068900000017,35.949438202247194,36.49273420786518,35.14072262365119,34.8812319597697,34.75506418574602,35.738173595505636,38.0,353.0,Apr - Sep
120850007,27.172458,-80.24068899999999,63.5,49.32537740000001,60.45376448690897,59.6726419904039,59.66080384713244,58.47137,38.0,353.0,top - 10
120860027,25.733377999999956,-80.16180600000006,40.64367816091954,34.28682335632183,37.236475100161435,38.425247047806344,38.214287420248546,37.9230356321839,25.0,356.0,DJF
120860027,25.733377999999952,-80.16180600000006,42.57142857142857,37.14859967032967,41.280441179705484,40.519645325253165,40.32301935738795,41.99634505494507,25.0,356.0,MAM
120860027,25.73337799999996,-80.16180600000004,30.82894736842105,30.530792157894737,26.930272165642815,26.226315142912743,25.713817724169903,28.79111578947369,25.0,356.0,JJA
120860027,25.733377999999956,-80.16180600000006,36.54545454545455,36.07565664772728,33.92483486827575,34.367779361498805,34.10194749121712,34.219623863636365,25.0,356.0,SON
120860027,25.733377999999977,-80.16180600000006,37.921052631578945,34.673901143274854,35.17011588907709,35.22762793108321,34.939354658912144,36.024629239766064,25.0,356.0,Annual
120860027,25.73337799999993,-80.16180600000006,34.01796407185629,32.73723467065869,31.324885277128853,30.52000917670911,30.100434915529476,32.62692095808383,25.0,356.0,Apr - Sep
120860027,25.733377999999995,-80.16180599999998,63.6,49.3693753,56.22478749491529,56.558381892134605,56.49499513417279,58.11080000000002,25.0,356.0,top - 10
120860029,25.58638399999997,-80.32681099999994,38.707317073170735,33.180799378048775,39.969516850386064,38.755102474348725,38.90369982200869,39.3344792682927,24.0,355.0,DJF
120860029,25.586383999999992,-80.32681099999992,41.7032967032967,37.25849628571429,42.269324093062785,41.70903984858176,41.6448709048481,42.48572417582415,24.0,355.0,MAM
120860029,25.586383999999978,-80.32681099999992,25.906976744186046,29.833064523255818,28.475331306427236,28.02639665743094,27.37655402757218,29.460631395348845,24.0,355.0,JJA
120860029,25.586383999999985,-80.32681099999992,34.95454545454545,35.117173943181804,35.362354523610975,34.568928064017946,34.47438056199419,35.29149204545453,24.0,355.0,SON
120860029,25.586384000000127,-80.32681099999981,35.36887608069164,33.911537657060535,36.55554629576624,35.80915507576417,35.642408569373444,36.68845475504322,24.0,355.0,Annual
120860029,25.58638400000008,-80.32681100000029,30.75862068965517,32.281225499999984,32.33999273290517,31.8777162381989,31.46713109020249,33.220427586206895,24.0,355.0,Apr - Sep
120860029,25.586384000000002,-80.326811,61.3,49.2530287,58.44275734259448,57.52763300531775,57.59061402132435,57.25059000000001,24.0,355.0,top - 10
120910002,30.426532999999978,-86.66621699999997,33.4367816091954,33.70820593103448,36.46531929732326,36.25083376093518,36.13949950068103,37.76638850574713,61.0,296.0,DJF
120910002,30.42653299999997,-86.66621699999997,41.20652173913044,41.08615538043478,45.09890166575651,44.247247743584765,44.1876442053053,45.50548260869564,61.0,296.0,MAM
120910002,30.42653299999997,-86.66621699999997,42.65934065934066,49.86538750549452,46.99633559808687,44.76909920388906,44.16641065178416,46.404305494505515,61.0,296.0,JJA
120910002,30.42653299999997,-86.66621699999997,38.2967032967033,41.886640967032996,41.26368321274916,39.870178582826,39.66923408127937,41.57481098901098,61.0,296.0,SON
120910002,30.42653299999987,-86.66621700000083,38.96675900277008,41.72292188919667,42.529760232417715,41.34832024432751,41.103721313451835,42.876121329639886,61.0,296.0,Annual
120910002,30.426532999999907,-86.66621699999997,41.81868131868132,46.447308478022,45.803677854215,44.14542282418992,43.775079381048194,45.61342197802197,61.0,296.0,Apr - Sep
120910002,30.426533,-86.66621699999999,67.9,64.5940668,70.73734393402597,68.07334413968992,68.01096830233152,69.95955000000001,61.0,296.0,top - 10
120950008,28.454167000000027,-81.38138900000007,37.782051282051285,32.559826397435884,38.10411663768741,36.86297020660426,36.91252532907702,36.87908589743589,49.0,342.0,DJF
120950008,28.454167000000005,-81.38138900000007,50.233333333333334,48.58849648888889,49.72474714517549,50.05065181255086,49.8846440541391,49.351790000000015,49.0,342.0,MAM
120950008,28.454167000000005,-81.38138900000007,37.472527472527474,46.96205983516484,37.62369655587831,38.52322349012184,38.25580499249969,35.4856076923077,49.0,342.0,JJA
120950008,28.45416700000001,-81.38138900000007,38.96629213483146,39.93949177528091,39.08855141486639,38.54119444573368,38.57109650472071,36.84076741573033,49.0,342.0,SON
120950008,28.454166999999906,-81.38138899999934,41.224137931034484,42.358601597701174,41.23559138883174,41.136925237115236,41.04281834419006,39.73059885057472,49.0,342.0,Annual
120950008,28.45416699999994,-81.3813890000001,42.2,47.8293982277778,42.20057819662465,42.88231427087538,42.68611444406371,40.47495333333332,49.0,342.0,Apr - Sep
120950008,28.454167,-81.381389,74.4,69.15407679999998,70.14723389261879,73.86430749109182,73.58942179976623,67.96703,49.0,342.0,top - 10
120952002,28.59944399999996,-81.36305600000009,37.04597701149425,33.20315502298851,37.76790316530698,37.11038103142251,37.13982362404483,36.5600264367816,50.0,341.0,DJF
120952002,28.59944399999996,-81.36305600000009,49.84444444444444,48.94171281111111,50.35918367931215,50.91212096979787,50.806653142718964,49.75340999999999,50.0,341.0,MAM
120952002,28.59944399999996,-81.36305600000009,38.30769230769231,47.37487694505494,37.800966244189155,38.457868991308736,38.27229005485586,36.486738461538444,50.0,341.0,JJA
120952002,28.59944399999996,-81.36305600000009,38.888888888888886,40.48986724444447,39.15698687708731,39.1083766345322,39.027331456298334,37.34735555555556,50.0,341.0,SON
120952002,28.59944400000004,-81.36305599999933,41.047486033519554,42.59393992737432,41.29092417228737,41.42489947578927,41.33799347540597,40.056101675977686,50.0,341.0,Annual
120952002,28.599444000000048,-81.36305600000011,42.76243093922652,48.154559563535905,42.34926805939304,43.0355079496452,42.89479329420351,41.189022651933676,50.0,341.0,Apr - Sep
120952002,28.599444,-81.36305600000001,74.3,68.1929888,70.75328415245778,72.44676257083755,72.14718099990742,69.53275,50.0,341.0,top - 10
